0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.7944169044494629,0.9284952878952026,3.745269907540205e-07,0.66526198387146,0.8277440071105957,-0.0620170496404171,0.5991483926773071,0.6920589208602905,-0.07740956544876099,0.658384382724762,0.5844881534576416,-0.0939268171787262,0.7575145959854126,0.5211068391799927,-0.10206005722284317,0.5745835304260254,0.539490818977356,0.055059030652046204,0.5710251927375793,0.41373124718666077,0.033325277268886566,0.5900320410728455,0.34538841247558594,-0.005501821171492338,0.6106427907943726,0.28015074133872986,-0.04020228236913681,0.6736103892326355,0.5215959548950195,0.055274199694395065,0.6674810647964478,0.38424748182296753,0.04690367728471756,0.6738221645355225,0.31123143434524536,0.014282461255788803,0.6781657338142395,0.23662617802619934,-0.01638214662671089,0.7693952918052673,0.529998779296875,0.03808044642210007,0.7675127983093262,0.4034866690635681,0.02539966069161892,0.7596790790557861,0.3300623893737793,0.007705582305788994,0.7491763234138489,0.2603256404399872,-0.011491328477859497,0.875046968460083,0.5574522018432617,0.009516729041934013,0.8714688420295715,0.4574040174484253,0.0026491223834455013,0.8599843382835388,0.3989105522632599,0.005136005114763975,0.847183108329773,0.3440099358558655,0.002066952409222722,B
0.22842951118946075,0.6461518406867981,1.4174414673107094e-06,0.399310439825058,0.6250975728034973,0.04475262016057968,0.5262559056282043,0.5688821077346802,0.06311280280351639,0.6430273056030273,0.5476449728012085,0.05865869298577309,0.7488983869552612,0.544491708278656,0.05515674501657486,0.3931233286857605,0.38354232907295227,0.1386646181344986,0.5486655235290527,0.359613299369812,0.12442291527986526,0.6758232116699219,0.3607078790664673,0.090120330452919,0.7716319561004639,0.3652162551879883,0.06516681611537933,0.37203603982925415,0.35937607288360596,0.0875215232372284,0.5576000213623047,0.33316829800605774,0.07538366317749023,0.6957777738571167,0.33465930819511414,0.043141789734363556,0.8063399791717529,0.3485330045223236,0.019066302105784416,0.36598846316337585,0.355154812335968,0.02750488370656967,0.5573708415031433,0.32334110140800476,0.012704182416200638,0.6998199820518494,0.32495588064193726,-0.003900734009221196,0.8097481727600098,0.33501577377319336,-0.014940188266336918,0.3770575225353241,0.3682745397090912,-0.033655136823654175,0.5465598702430725,0.32185137271881104,-0.04538736864924431,0.6582127809524536,0.3186222314834595,-0.04483730345964432,0.7461016178131104,0.3280861973762512,-0.043316956609487534,C
0.24664659798145294,0.6404821872711182,1.0539226877881447e-06,0.4132373034954071,0.6252219676971436,0.02504909038543701,0.5372554659843445,0.5668493509292603,0.03252020478248596,0.6500211954116821,0.5420207381248474,0.019088763743638992,0.7598800659179688,0.5372898578643799,0.005837977398186922,0.44891488552093506,0.40489694476127625,0.10965310037136078,0.5772245526313782,0.36415037512779236,0.08048404008150101,0.6932482123374939,0.3540605306625366,0.038818538188934326,0.7825727462768555,0.35204100608825684,0.009260045364499092,0.4243669807910919,0.3803466558456421,0.0650956779718399,0.5804266333580017,0.33636271953582764,0.03844565898180008,0.7056887149810791,0.33158084750175476,0.0009143140050582588,0.806971549987793,0.33963635563850403,-0.024894606322050095,0.40713876485824585,0.36878126859664917,0.010061651468276978,0.5686056613922119,0.3222038149833679,-0.019412660971283913,0.696054220199585,0.31957805156707764,-0.04177341237664223,0.7961360216140747,0.32910966873168945,-0.053868625313043594,0.40060746669769287,0.37232545018196106,-0.047446612268686295,0.5439362525939941,0.3264392018318176,-0.07008033990859985,0.6482232213020325,0.3226390480995178,-0.0758967325091362,0.7354088425636292,0.33106961846351624,-0.07778279483318329,C
0.24408859014511108,0.6308878660202026,1.1345908887960832e-06,0.4023094177246094,0.6171877384185791,0.01626141183078289,0.5293295979499817,0.5671621561050415,0.01980479620397091,0.64504075050354,0.5463237762451172,0.00421944772824645,0.7524480819702148,0.5357295870780945,-0.011519760824739933,0.4447286128997803,0.41142746806144714,0.10077992081642151,0.5734764337539673,0.3740552067756653,0.07301675528287888,0.6877884864807129,0.36237579584121704,0.031757902354002,0.7752315998077393,0.35884326696395874,0.0030251559801399708,0.4207117259502411,0.383815199136734,0.062207695096731186,0.5770043134689331,0.34383493661880493,0.040544506162405014,0.696336030960083,0.33526676893234253,0.006340068764984608,0.7919080257415771,0.3370048701763153,-0.018046017736196518,0.4027579426765442,0.3700944483280182,0.012845734134316444,0.5626538991928101,0.3251403570175171,-0.011968578211963177,0.68123859167099,0.31759554147720337,-0.030783945694565773,0.7742811441421509,0.32031869888305664,-0.041504789143800735,0.39122921228408813,0.3713185787200928,-0.039921898394823074,0.5279104709625244,0.32441312074661255,-0.058922816067934036,0.6259955763816833,0.31561970710754395,-0.06028718873858452,0.7086024284362793,0.31914442777633667,-0.059070996940135956,C
0.2626064419746399,0.6491320133209229,1.1554657248780131e-06,0.4173571467399597,0.6325024366378784,0.025084687396883965,0.5392897725105286,0.5769336223602295,0.024877076968550682,0.6559334397315979,0.5567054152488708,0.0061541334725916386,0.7592229843139648,0.552584707736969,-0.011631356552243233,0.4144055247306824,0.38821202516555786,0.08179070055484772,0.5643829107284546,0.3678709864616394,0.04862305149435997,0.6864649057388306,0.36672601103782654,0.005837445612996817,0.7756913900375366,0.3717876076698303,-0.023652561008930206,0.38832366466522217,0.36711564660072327,0.037834443151950836,0.5715142488479614,0.345770001411438,0.01148808840662241,0.6990976333618164,0.3484134078025818,-0.01771213859319687,0.8012906312942505,0.3563482165336609,-0.038827307522296906,0.3827137351036072,0.3660896122455597,-0.014238535426557064,0.5683537125587463,0.3365479111671448,-0.03870440274477005,0.6943961977958679,0.3368987441062927,-0.04970881715416908,0.7907885313034058,0.343839168548584,-0.05627569556236267,0.39721816778182983,0.38485074043273926,-0.0690317302942276,0.5491306185722351,0.34155750274658203,-0.08603710681200027,0.6501632928848267,0.33460533618927,-0.08372938632965088,0.7331005930900574,0.3383182883262634,-0.08043470978736877,C
0.2628573477268219,0.6416200399398804,1.3772860256722197e-06,0.3991912603378296,0.6272985339164734,-0.005194608587771654,0.5276596546173096,0.5765160322189331,-0.012772586196660995,0.6459997296333313,0.5533179640769958,-0.03300583362579346,0.7504687905311584,0.5369300246238708,-0.051969338208436966,0.44492441415786743,0.4228039085865021,0.07582344859838486,0.5679836273193359,0.3890170454978943,0.047354377806186676,0.6746653318405151,0.37444373965263367,0.009433820843696594,0.753886878490448,0.36720961332321167,-0.016078010201454163,0.41844460368156433,0.3968277871608734,0.04929279536008835,0.5714314579963684,0.3623116910457611,0.02916974015533924,0.6792094707489014,0.3498372733592987,0.00011204375914530829,0.770685076713562,0.3429798185825348,-0.019718216732144356,0.40049415826797485,0.38454151153564453,0.011519599705934525,0.5548791885375977,0.34645017981529236,-0.008589787408709526,0.6640188097953796,0.33208853006362915,-0.01792125776410103,0.7533661127090454,0.3255470395088196,-0.022463561967015266,0.3872480094432831,0.3881192207336426,-0.03155209496617317,0.5161483883857727,0.3431761562824249,-0.04526223614811897,0.6055761575698853,0.327420711517334,-0.04014352336525917,0.6824675798416138,0.32302767038345337,-0.03418256342411041,C
0.2584899365901947,0.6402716040611267,1.3344784974833601e-06,0.41819050908088684,0.623482882976532,0.017316685989499092,0.5402745008468628,0.5760157108306885,0.01731046475470066,0.6534618139266968,0.5573267340660095,-0.0020760060288012028,0.7566425800323486,0.545645534992218,-0.020800458267331123,0.4372384250164032,0.4146336615085602,0.09406386315822601,0.5775902271270752,0.3849918246269226,0.061528924852609634,0.6970415711402893,0.380432665348053,0.01791812665760517,0.7861956357955933,0.3819515109062195,-0.0109005281701684,0.413682758808136,0.390057772397995,0.053293973207473755,0.5837335586547852,0.3575284481048584,0.0255505982786417,0.7114731073379517,0.35068613290786743,-0.011524076573550701,0.8152120113372803,0.3540406823158264,-0.036948446184396744,0.399190217256546,0.37872257828712463,0.002201695693656802,0.5789380073547363,0.3426000475883484,-0.025258228182792664,0.7027570009231567,0.3376759886741638,-0.04646492004394531,0.7976853847503662,0.34224289655685425,-0.05815253034234047,0.39595845341682434,0.381319135427475,-0.05217661336064339,0.5482407212257385,0.3363761603832245,-0.07132155448198318,0.6529875993728638,0.3289235234260559,-0.0742805078625679,0.741276741027832,0.33447331190109253,-0.07374708354473114,C
0.2584899365901947,0.6402716040611267,1.3344784974833601e-06,0.41819050908088684,0.623482882976532,0.017316685989499092,0.5402745008468628,0.5760157108306885,0.01731046475470066,0.6534618139266968,0.5573267340660095,-0.0020760060288012028,0.7566425800323486,0.545645534992218,-0.020800458267331123,0.4372384250164032,0.4146336615085602,0.09406386315822601,0.5775902271270752,0.3849918246269226,0.061528924852609634,0.6970415711402893,0.380432665348053,0.01791812665760517,0.7861956357955933,0.3819515109062195,-0.0109005281701684,0.413682758808136,0.390057772397995,0.053293973207473755,0.5837335586547852,0.3575284481048584,0.0255505982786417,0.7114731073379517,0.35068613290786743,-0.011524076573550701,0.8152120113372803,0.3540406823158264,-0.036948446184396744,0.399190217256546,0.37872257828712463,0.002201695693656802,0.5789380073547363,0.3426000475883484,-0.025258228182792664,0.7027570009231567,0.3376759886741638,-0.04646492004394531,0.7976853847503662,0.34224289655685425,-0.05815253034234047,0.39595845341682434,0.381319135427475,-0.05217661336064339,0.5482407212257385,0.3363761603832245,-0.07132155448198318,0.6529875993728638,0.3289235234260559,-0.0742805078625679,0.741276741027832,0.33447331190109253,-0.07374708354473114,C
0.24250954389572144,0.6577605605125427,1.3424862572719576e-06,0.402771532535553,0.6393182873725891,0.03167185187339783,0.5293278694152832,0.5815033912658691,0.03724829852581024,0.6488083004951477,0.5544612407684326,0.0241471566259861,0.7582587003707886,0.5488485097885132,0.013076053000986576,0.39015111327171326,0.38247954845428467,0.09784068167209625,0.5542812347412109,0.36814284324645996,0.07263310253620148,0.6811534762382507,0.36973801255226135,0.0341016948223114,0.7735748291015625,0.37492790818214417,0.006507254205644131,0.3655862510204315,0.35975173115730286,0.05147530511021614,0.5628063082695007,0.3417183458805084,0.029652182012796402,0.701151967048645,0.34410417079925537,0.00024087711062747985,0.8101037740707397,0.3563459515571594,-0.021188195794820786,0.35946568846702576,0.3604126572608948,-0.0025641927495598793,0.5575369596481323,0.3309858739376068,-0.024705220013856888,0.6963772773742676,0.3317258954048157,-0.036878690123558044,0.8016019463539124,0.3406248390674591,-0.044156771153211594,0.37224388122558594,0.38110244274139404,-0.05843277648091316,0.5365021228790283,0.3358873128890991,-0.07541725039482117,0.6443470120429993,0.32988977432250977,-0.07435989379882812,0.7302210330963135,0.33557844161987305,-0.0715823546051979,C
0.2947988510131836,0.6279201507568359,1.563942305438104e-06,0.41452494263648987,0.6249870657920837,-0.02414029836654663,0.541053295135498,0.5795983076095581,-0.03862602263689041,0.6553067564964294,0.5558342933654785,-0.057828404009342194,0.7539941072463989,0.5382555723190308,-0.07493990659713745,0.45013073086738586,0.4261162281036377,0.030531752854585648,0.5665062069892883,0.38975608348846436,-0.00207115663215518,0.6724162101745605,0.3753066062927246,-0.038557544350624084,0.7538384199142456,0.37039974331855774,-0.062184471637010574,0.42354705929756165,0.39932841062545776,0.01826755702495575,0.5712291598320007,0.36627939343452454,-0.009207849390804768,0.6810301542282104,0.3559114336967468,-0.03756808489561081,0.7752376794815063,0.35305625200271606,-0.05496000126004219,0.405597984790802,0.387753427028656,-0.003369661280885339,0.5515460968017578,0.3473125696182251,-0.030953478068113327,0.6597669124603271,0.3365911841392517,-0.04116261750459671,0.7480610609054565,0.3344539403915405,-0.04368317499756813,0.38892075419425964,0.3912599980831146,-0.029756853356957436,0.510582685470581,0.34387829899787903,-0.04902733117341995,0.5989037752151489,0.3262495696544647,-0.046623263508081436,0.6739811897277832,0.32010555267333984,-0.04082503169775009,C
